"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"updated netlogo abm_herding_model.nlogo.nlogox"
"06-Dataset"
"07/17/2026 21:31:08:960 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","scenario","herding-strength","vision-radius","[step]","price","current-return","volatility","herding-index","buyers-count","sellers-count"
"2","dataset","0.6","8","33","99.39999999999996","-0.020689655172413744","0.020689655172413744","0.7333333333333333","24","66"
"1","dataset","0.6","8","30","102.40000000000003","0.01085883514313913","0.01085883514313913","0.6222222222222222","56","34"
"7","dataset","0.6","8","7","98.3","-0.029615004935834157","0.029615004935834157","0.8333333333333334","15","75"
"8","dataset","0.6","8","5","96.4","-0.004132231404958736","0.004132231404958736","0.5444444444444444","41","49"
"6","dataset","0.6","8","32","99.70000000000002","0.018386108273748692","0.018386108273748692","0.7","63","27"
"3","dataset","0.6","8","29","99.70000000000002","0.004028197381671758","0.004028197381671758","0.5444444444444444","49","41"
"7","dataset","0.6","8","8","98","-0.0030518819938962073","0.0030518819938962073","0.5333333333333333","42","48"
"2","dataset","0.6","8","34","99.99999999999996","0.006036217303822883","0.006036217303822883","0.5666666666666667","51","39"
"8","dataset","0.6","8","6","99.60000000000001","0.033195020746887995","0.033195020746887995","0.8555555555555555","77","13"
"1","dataset","0.6","8","31","101.80000000000004","-0.005859374999999943","0.005859374999999943","0.5666666666666667","39","51"
"6","dataset","0.6","8","33","102.60000000000002","0.02908726178535612","0.02908726178535612","0.8222222222222222","74","16"
"7","dataset","0.6","8","9","100.1","0.02142857142857137","0.02142857142857137","0.7333333333333333","66","24"
"3","dataset","0.6","8","30","101.80000000000001","0.021063189568706057","0.021063189568706057","0.7333333333333333","66","24"
"8","dataset","0.6","8","7","103.50000000000001","0.03915662650602415","0.03915662650602415","0.9333333333333333","84","6"
"1","dataset","0.6","8","32","99.10000000000004","-0.026522593320235772","0.026522593320235772","0.8","18","72"
"7","dataset","0.6","8","10","99.69999999999999","-0.003996003996004053","0.003996003996004053","0.5444444444444444","41","49"
"6","dataset","0.6","8","34","102.40000000000002","-0.0019493177387914502","0.0019493177387914502","0.5222222222222223","43","47"
"2","dataset","0.6","8","35","99.29999999999995","-0.007000000000000031","0.007000000000000031","0.5777777777777777","38","52"
"3","dataset","0.6","8","31","99.70000000000002","-0.020628683693516642","0.020628683693516642","0.7333333333333333","24","66"
"8","dataset","0.6","8","8","104.90000000000002","0.013526570048309232","0.013526570048309232","0.6555555555555556","59","31"
"7","dataset","0.6","8","11","97.69999999999999","-0.020060180541624877","0.020060180541624877","0.7222222222222222","25","65"
"1","dataset","0.6","8","33","97.10000000000004","-0.0201816347124117","0.0201816347124117","0.7222222222222222","25","65"
"2","dataset","0.6","8","36","101.39999999999995","0.021148036253776387","0.021148036253776387","0.7333333333333333","66","24"
"6","dataset","0.6","8","35","99.30000000000003","-0.030273437499999938","0.030273437499999938","0.8444444444444444","14","76"
"8","dataset","0.6","8","9","105.60000000000002","0.006673021925643496","0.006673021925643496","0.5777777777777777","52","38"
"7","dataset","0.6","8","12","98.99999999999999","0.013306038894575203","0.013306038894575203","0.6444444444444445","58","32"
"1","dataset","0.6","8","34","95.90000000000003","-0.012358393408856872","0.012358393408856872","0.6333333333333333","33","57"
"3","dataset","0.6","8","32","101.00000000000001","0.013039117352056137","0.013039117352056137","0.6444444444444445","58","32"
"7","dataset","0.6","8","13","101.69999999999999","0.027272727272727306","0.027272727272727306","0.8","72","18"
"8","dataset","0.6","8","10","103.80000000000003","-0.017045454545454516","0.017045454545454516","0.7","27","63"
"8","dataset","0.6","8","11","100.10000000000002","-0.03564547206165705","0.03564547206165705","0.9111111111111111","8","82"
"6","dataset","0.6","8","36","99.60000000000002","0.003021148036253747","0.003021148036253747","0.5333333333333333","48","42"
"1","dataset","0.6","8","35","96.40000000000003","0.005213764337851927","0.005213764337851927","0.5555555555555556","50","40"
"9","dataset","0.6","8","0","100","0","0","0","0","0"
"3","dataset","0.6","8","33","99.00000000000001","-0.0198019801980198","0.0198019801980198","0.7222222222222222","25","65"
"8","dataset","0.6","8","12","96.20000000000002","-0.03896103896103901","0.03896103896103901","0.9333333333333333","6","84"
"1","dataset","0.6","8","36","99.70000000000003","0.03423236514522818","0.03423236514522818","0.8666666666666667","78","12"
"9","dataset","0.6","8","1","99.4","-0.005999999999999943","0.005999999999999943","0.5666666666666667","39","51"
"7","dataset","0.6","8","14","100.6","-0.010816125860373593","0.010816125860373593","0.6222222222222222","34","56"
"10","dataset","0.6","8","0","100","0","0","0","0","0"
"3","dataset","0.6","8","34","100.00000000000001","0.0101010101010101","0.0101010101010101","0.6111111111111112","55","35"
"9","dataset","0.6","8","2","99.9","0.005030181086519115","0.005030181086519115","0.5555555555555556","50","40"
"7","dataset","0.6","8","15","96.89999999999999","-0.036779324055666036","0.036779324055666036","0.9111111111111111","8","82"
"8","dataset","0.6","8","13","95.80000000000001","-0.004158004158004216","0.004158004158004216","0.5444444444444444","41","49"
"10","dataset","0.6","8","1","101.7","0.01700000000000003","0.01700000000000003","0.6888888888888889","62","28"
"9","dataset","0.6","8","3","99.7","-0.00200200200200203","0.00200200200200203","0.5222222222222223","43","47"
"3","dataset","0.6","8","35","103.00000000000001","0.029999999999999995","0.029999999999999995","0.8333333333333334","75","15"
"8","dataset","0.6","8","14","97.00000000000001","0.012526096033402951","0.012526096033402951","0.6333333333333333","57","33"
"7","dataset","0.6","8","16","96.19999999999999","-0.0072239422084623625","0.0072239422084623625","0.5777777777777777","38","52"
