"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"updated netlogo abm_herding_model.nlogo.nlogox"
"01-Baseline"
"07/17/2026 21:26:22:439 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","scenario","herding-strength","vision-radius","[step]","price","current-return","volatility","herding-index","buyers-count","sellers-count"
"2","baseline","0.6","8","6","84.89999999999999","-0.02749140893470797","0.02749140893470797","0.7666666666666667","21","69"
"6","baseline","0.6","8","11","88.7","-0.01662971175166297","0.01662971175166297","0.6666666666666666","30","60"
"3","baseline","0.6","8","8","86.60000000000002","-0.01814058956916093","0.01814058956916093","0.6777777777777778","29","61"
"6","baseline","0.6","8","12","87.3","-0.01578354002254798","0.01578354002254798","0.6555555555555556","31","59"
"1","baseline","0.6","8","15","137.9","0.01846381093057607","0.01846381093057607","0.7777777777777778","70","20"
"2","baseline","0.6","8","7","82.49999999999999","-0.028268551236749186","0.028268551236749186","0.7666666666666667","21","69"
"4","baseline","0.6","8","6","113.80000000000001","0.019713261648745543","0.019713261648745543","0.7444444444444445","67","23"
"6","baseline","0.6","8","13","86","-0.014891179839633416","0.014891179839633416","0.6444444444444445","32","58"
"3","baseline","0.6","8","9","85.10000000000002","-0.01732101616628175","0.01732101616628175","0.6666666666666666","30","60"
"5","baseline","0.6","8","6","110.50000000000001","0.015625000000000024","0.015625000000000024","0.6888888888888889","62","28"
"2","baseline","0.6","8","8","79.99999999999999","-0.030303030303030307","0.030303030303030307","0.7777777777777778","20","70"
"1","baseline","0.6","8","16","140.4","0.018129079042784626","0.018129079042784626","0.7777777777777778","70","20"
"4","baseline","0.6","8","7","116.00000000000001","0.019332161687170498","0.019332161687170498","0.7444444444444445","67","23"
"5","baseline","0.6","8","7","112.10000000000001","0.01447963800904972","0.01447963800904972","0.6777777777777778","61","29"
"6","baseline","0.6","8","14","84.9","-0.012790697674418539","0.012790697674418539","0.6222222222222222","34","56"
"3","baseline","0.6","8","10","83.90000000000002","-0.014101057579318479","0.014101057579318479","0.6333333333333333","33","57"
"5","baseline","0.6","8","8","113.7","0.014272970561998164","0.014272970561998164","0.6777777777777778","61","29"
"1","baseline","0.6","8","17","142.9","0.017806267806267807","0.017806267806267807","0.7777777777777778","70","20"
"6","baseline","0.6","8","15","83.5","-0.01648998822143705","0.01648998822143705","0.6555555555555556","31","59"
"3","baseline","0.6","8","11","82.50000000000001","-0.016686531585220564","0.016686531585220564","0.6555555555555556","31","59"
"2","baseline","0.6","8","9","77.49999999999999","-0.03125000000000001","0.03125000000000001","0.7777777777777778","20","70"
"4","baseline","0.6","8","8","118.10000000000001","0.01810344827586202","0.01810344827586202","0.7333333333333333","66","24"
"5","baseline","0.6","8","9","115.3","0.014072119613016661","0.014072119613016661","0.6777777777777778","61","29"
"2","baseline","0.6","8","10","74.99999999999999","-0.03225806451612904","0.03225806451612904","0.7777777777777778","20","70"
"6","baseline","0.6","8","16","82.1","-0.016766467065868332","0.016766467065868332","0.6555555555555556","31","59"
"1","baseline","0.6","8","18","145.4","0.01749475157452764","0.01749475157452764","0.7777777777777778","70","20"
"3","baseline","0.6","8","12","81.20000000000002","-0.01575757575757572","0.01575757575757572","0.6444444444444445","32","58"
"3","baseline","0.6","8","13","80.20000000000002","-0.012315270935960588","0.012315270935960588","0.6111111111111112","35","55"
"1","baseline","0.6","8","19","147.9","0.0171939477303989","0.0171939477303989","0.7777777777777778","70","20"
"4","baseline","0.6","8","9","120.30000000000001","0.01862828111769689","0.01862828111769689","0.7444444444444445","67","23"
"2","baseline","0.6","8","11","72.49999999999999","-0.03333333333333334","0.03333333333333334","0.7777777777777778","20","70"
"6","baseline","0.6","8","17","80.6","-0.018270401948842874","0.018270401948842874","0.6666666666666666","30","60"
"5","baseline","0.6","8","10","116.8","0.013009540329575022","0.013009540329575022","0.6666666666666666","60","30"
"3","baseline","0.6","8","14","79.80000000000001","-0.004987531172069896","0.004987531172069896","0.5444444444444444","41","49"
"1","baseline","0.6","8","20","150.4","0.016903313049357674","0.016903313049357674","0.7777777777777778","70","20"
"2","baseline","0.6","8","12","69.99999999999999","-0.03448275862068966","0.03448275862068966","0.7777777777777778","20","70"
"3","baseline","0.6","8","15","82.4","0.032581453634085135","0.032581453634085135","0.7888888888888889","71","19"
"4","baseline","0.6","8","10","122.50000000000001","0.01828761429758938","0.01828761429758938","0.7444444444444445","67","23"
"5","baseline","0.6","8","11","118.3","0.012842465753424659","0.012842465753424659","0.6666666666666666","60","30"
"6","baseline","0.6","8","18","79.19999999999999","-0.017369727047146472","0.017369727047146472","0.6555555555555556","31","59"
"1","baseline","0.6","8","21","152.9","0.016622340425531915","0.016622340425531915","0.7777777777777778","70","20"
"5","baseline","0.6","8","12","119.6","0.010989010989010966","0.010989010989010966","0.6444444444444445","58","32"
"4","baseline","0.6","8","11","124.60000000000001","0.017142857142857095","0.017142857142857095","0.7333333333333333","66","24"
"6","baseline","0.6","8","19","77.69999999999999","-0.018939393939393943","0.018939393939393943","0.6666666666666666","30","60"
"1","baseline","0.6","8","22","155.4","0.016350555918901243","0.016350555918901243","0.7777777777777778","70","20"
"2","baseline","0.6","8","13","67.49999999999999","-0.03571428571428572","0.03571428571428572","0.7777777777777778","20","70"
"6","baseline","0.6","8","20","76.19999999999999","-0.019305019305019308","0.019305019305019308","0.6666666666666666","30","60"
"1","baseline","0.6","8","23","157.9","0.016087516087516088","0.016087516087516088","0.7777777777777778","70","20"
"3","baseline","0.6","8","16","86.9","0.05461165048543689","0.05461165048543689","1","90","0"
"6","baseline","0.6","8","21","74.69999999999999","-0.019685039370078743","0.019685039370078743","0.6666666666666666","30","60"
"2","baseline","0.6","8","14","65.09999999999998","-0.035555555555555646","0.035555555555555646","0.7666666666666667","21","69"
"3","baseline","0.6","8","17","91.4","0.05178365937859608","0.05178365937859608","1","90","0"
"1","baseline","0.6","8","24","160.4","0.015832805573147563","0.015832805573147563","0.7777777777777778","70","20"
"6","baseline","0.6","8","22","73.19999999999999","-0.020080321285140566","0.020080321285140566","0.6666666666666666","30","60"
"3","baseline","0.6","8","18","95.9","0.04923413566739606","0.04923413566739606","1","90","0"
"1","baseline","0.6","8","25","162.9","0.015586034912718203","0.015586034912718203","0.7777777777777778","70","20"
"6","baseline","0.6","8","23","72.1","-0.01502732240437151","0.01502732240437151","0.6222222222222222","34","56"
"2","baseline","0.6","8","15","62.59999999999998","-0.038402457757296476","0.038402457757296476","0.7777777777777778","20","70"
"1","baseline","0.6","8","26","165.4","0.01534683855125844","0.01534683855125844","0.7777777777777778","70","20"
"5","baseline","0.6","8","13","120.89999999999999","0.010869565217391281","0.010869565217391281","0.6444444444444445","58","32"
"3","baseline","0.6","8","19","100.4","0.04692387904066736","0.04692387904066736","1","90","0"
"6","baseline","0.6","8","24","71.19999999999999","-0.01248266296809994","0.01248266296809994","0.6","36","54"
"4","baseline","0.6","8","12","126.80000000000001","0.01765650080256824","0.01765650080256824","0.7444444444444445","67","23"
"6","baseline","0.6","8","25","70.19999999999999","-0.014044943820224722","0.014044943820224722","0.6111111111111112","35","55"
"1","baseline","0.6","8","27","167.9","0.015114873035066504","0.015114873035066504","0.7777777777777778","70","20"
"4","baseline","0.6","8","13","128.9","0.01656151419558355","0.01656151419558355","0.7333333333333333","66","24"
"2","baseline","0.6","8","16","60.09999999999998","-0.03993610223642174","0.03993610223642174","0.7777777777777778","20","70"
"5","baseline","0.6","8","14","122.49999999999999","0.013234077750206736","0.013234077750206736","0.6777777777777778","61","29"
"6","baseline","0.6","8","26","68.89999999999999","-0.01851851851851848","0.01851851851851848","0.6444444444444445","32","58"
"2","baseline","0.6","8","17","57.59999999999998","-0.04159733777038271","0.04159733777038271","0.7777777777777778","20","70"
